Text,色情,冒犯,政治,犯罪,禁用語,外部連結
.trade,0.0,0.0,0.0,0.0,0.0,1.0
.farm,0.0,0.0,0.0,0.0,0.0,1.0
.cool,0.0,0.0,0.0,0.0,0.0,1.0
.homes,0.0,0.0,0.0,0.0,0.0,1.0
.city,0.0,0.0,0.0,0.0,0.0,1.0
.guru,0.0,0.0,0.0,0.0,0.0,1.0
.style,0.0,0.0,0.0,0.0,0.0,1.0
.download,0.0,0.0,0.0,0.0,0.0,1.0
.dowload,0.0,0.0,0.0,0.0,0.0,1.0
.se,0.0,0.0,0.0,0.0,0.0,1.0
.black,0.0,0.0,0.0,0.0,0.0,1.0
.cafe,0.0,0.0,0.0,0.0,0.0,1.0
.design,0.0,0.0,0.0,0.0,0.0,1.0
.mx,0.0,0.0,0.0,0.0,0.0,1.0
.asia,0.0,0.0,0.0,0.0,0.0,1.0
.sarl,0.0,0.0,0.0,0.0,0.0,1.0
.chat,0.0,0.0,0.0,0.0,0.0,1.0
.quest,0.0,0.0,0.0,0.0,0.0,1.0
.ai,0.0,0.0,0.0,0.0,0.0,1.0
.beer,0.0,0.0,0.0,0.0,0.0,1.0
.icu,0.0,0.0,0.0,0.0,0.0,1.0
.gay,0.0,0.0,0.0,0.0,0.0,1.0
.ac,0.0,0.0,0.0,0.0,0.0,1.0
.cm,0.0,0.0,0.0,0.0,0.0,1.0
facebook,0.0,0.0,0.0,0.0,0.0,1.0
telegram,0.0,0.0,0.0,0.0,0.0,1.0
gash,0.0,0.0,0.0,0.0,0.0,1.0
www,0.0,0.0,0.0,0.0,0.0,1.0
qr,0.0,0.0,0.0,0.0,0.0,1.0
wechat,0.0,0.0,0.0,0.0,0.0,1.0
.fish,0.0,0.0,0.0,0.0,0.0,1.0
.life,0.0,0.0,0.0,0.0,0.0,1.0
.play,0.0,0.0,0.0,0.0,0.0,1.0
100%有效,0.0,0.0,0.0,0.0,1.0,0.0
全民搶購,0.0,0.0,0.0,0.0,1.0,0.0
搶瘋了,0.0,0.0,0.0,0.0,1.0,0.0
搶爆,0.0,0.0,0.0,0.0,1.0,0.0
瘋搶,0.0,0.0,0.0,0.0,1.0,0.0
無效退款,0.0,0.0,0.0,0.0,1.0,0.0
不滿意退款,0.0,0.0,0.0,0.0,1.0,0.0
零風險,0.0,0.0,0.0,0.0,1.0,0.0
特效,0.0,0.0,0.0,0.0,1.0,0.0
強效,0.0,0.0,0.0,0.0,1.0,0.0
速效,0.0,0.0,0.0,0.0,1.0,0.0
1天見效,0.0,0.0,0.0,0.0,1.0,0.0
無依賴,0.0,0.0,0.0,0.0,1.0,0.0
無副作用,0.0,0.0,0.0,0.0,1.0,0.0
收益率,0.0,0.0,0.0,0.0,1.0,0.0
投資回報,0.0,0.0,0.0,0.0,1.0,0.0
高收益回報,0.0,0.0,0.0,0.0,1.0,0.0
高收益,0.0,0.0,0.0,0.0,1.0,0.0
高回報,0.0,0.0,0.0,0.0,1.0,0.0
升值,0.0,0.0,0.0,0.0,1.0,0.0
眾籌,0.0,0.0,0.0,0.0,1.0,0.0
全網第一,0.0,0.0,0.0,0.0,1.0,0.0
銷量第一,0.0,0.0,0.0,0.0,1.0,0.0
國家級,0.0,0.0,0.0,0.0,1.0,0.0
宇宙級,0.0,0.0,0.0,0.0,1.0,0.0
世界級,0.0,0.0,0.0,0.0,1.0,0.0
全球首發,0.0,0.0,0.0,0.0,1.0,0.0
全國首家,0.0,0.0,0.0,0.0,1.0,0.0
首家,0.0,0.0,0.0,0.0,1.0,0.0
首發,0.0,0.0,0.0,0.0,1.0,0.0
獨家,0.0,0.0,0.0,0.0,1.0,0.0
行業領先,0.0,0.0,0.0,0.0,1.0,0.0
領先上市,0.0,0.0,0.0,0.0,1.0,0.0
史無前例,0.0,0.0,0.0,0.0,1.0,0.0
點選領獎,0.0,0.0,0.0,0.0,1.0,0.0
全民免單,0.0,0.0,0.0,0.0,1.0,0.0
點選有驚喜,0.0,0.0,0.0,0.0,1.0,0.0
點選獲取,0.0,0.0,0.0,0.0,1.0,0.0
免單,0.0,0.0,0.0,0.0,1.0,0.0
nmsl,0.0,0.0,0.0,0.0,1.0,0.0
老字號,0.0,0.0,0.0,0.0,1.0,0.0
極品,0.0,0.0,0.0,0.0,1.0,0.0
娛樂城,0.0,0.0,0.0,0.0,1.0,0.0
賭場,0.0,0.0,0.0,0.0,1.0,0.0
現金,0.0,0.0,0.0,0.0,1.0,0.0
回饋,0.0,0.0,0.0,0.0,1.0,0.0
發貨,0.0,0.0,0.0,0.0,1.0,0.0
出貨,0.0,0.0,0.0,0.0,1.0,0.0
開戶,0.0,0.0,0.0,0.0,1.0,0.0
支付,0.0,0.0,0.0,0.0,1.0,0.0
二維碼,0.0,0.0,0.0,0.0,1.0,0.0
掃碼,0.0,0.0,0.0,0.0,1.0,0.0
qrcode,0.0,0.0,0.0,0.0,1.0,0.0
註冊,0.0,0.0,0.0,0.0,1.0,0.0
登入,0.0,0.0,0.0,0.0,1.0,0.0
郵箱,0.0,0.0,0.0,0.0,1.0,0.0
信箱,0.0,0.0,0.0,0.0,1.0,0.0
email,0.0,0.0,0.0,0.0,1.0,0.0
mail,0.0,0.0,0.0,0.0,1.0,0.0
微信,0.0,0.0,0.0,0.0,1.0,0.0
支付寶,0.0,0.0,0.0,0.0,1.0,0.0
申請,0.0,0.0,0.0,0.0,1.0,0.0
skype,0.0,0.0,0.0,0.0,0.0,1.0
tg,0.0,0.0,0.0,0.0,0.0,1.0
momo,0.0,0.0,0.0,0.0,0.0,1.0
line,0.0,0.0,0.0,0.0,0.0,1.0
賴我,0.0,0.0,0.0,0.0,1.0,0.0
瀨我,0.0,0.0,0.0,0.0,1.0,0.0
加瀨,0.0,0.0,0.0,0.0,1.0,0.0
加賴,0.0,0.0,0.0,0.0,1.0,0.0
徽信,0.0,0.0,0.0,0.0,1.0,0.0
星城,0.0,0.0,0.0,0.0,1.0,0.0
老子有錢,0.0,0.0,0.0,0.0,1.0,0.0
包你發,0.0,0.0,0.0,0.0,1.0,0.0
滿貫大亨,0.0,0.0,0.0,0.0,1.0,0.0
拉斯維加斯,0.0,0.0,0.0,0.0,1.0,0.0
錢街,0.0,0.0,0.0,0.0,1.0,0.0
明星三缺一,0.0,0.0,0.0,0.0,1.0,0.0
Zalo,0.0,0.0,0.0,0.0,0.0,1.0
Messenger,0.0,0.0,0.0,0.0,0.0,1.0
WhatsApp,0.0,0.0,0.0,0.0,0.0,1.0
Viber,0.0,0.0,0.0,0.0,0.0,1.0
Snapchat,0.0,0.0,0.0,0.0,0.0,1.0
Instagram,0.0,0.0,0.0,0.0,0.0,1.0
Ig,0.0,0.0,0.0,0.0,0.0,1.0
Twitter,0.0,0.0,0.0,0.0,0.0,1.0
Tumblr,0.0,0.0,0.0,0.0,0.0,1.0
Flickr,0.0,0.0,0.0,0.0,0.0,1.0
KaKao,0.0,0.0,0.0,0.0,0.0,1.0
Signal,0.0,0.0,0.0,0.0,0.0,1.0
tread,0.0,0.0,0.0,0.0,0.0,1.0
保本,0.0,0.0,0.0,0.0,1.0,0.0
根治,0.0,0.0,0.0,0.0,1.0,0.0
永不復發,0.0,0.0,0.0,0.0,1.0,0.0
國內首例,0.0,0.0,0.0,0.0,1.0,0.0
無息貸款,0.0,0.0,0.0,0.0,1.0,0.0
http,0.0,0.0,0.0,0.0,0.0,1.0
https,0.0,0.0,0.0,0.0,0.0,1.0
半套運動,1.0,0.0,0.0,0.0,0.0,0.0
做半套,1.0,0.0,0.0,0.0,0.0,0.0
交合,1.0,0.0,0.0,0.0,0.0,0.0
搶銀行,0.0,0.0,0.0,1.0,0.0,0.0
搶劫,0.0,0.0,0.0,1.0,0.0,0.0
強姦,0.0,0.0,0.0,1.0,0.0,0.0
姦殺,0.0,0.0,0.0,1.0,0.0,0.0
強暴,0.0,0.0,0.0,1.0,0.0,0.0
強姦,1.0,0.0,0.0,0.0,0.0,0.0
輪姦,1.0,0.0,0.0,0.0,0.0,0.0
誘姦,1.0,0.0,0.0,0.0,0.0,0.0
淦,1.0,0.0,0.0,0.0,0.0,0.0
贛,1.0,0.0,0.0,0.0,0.0,0.0
綠畜,0.0,0.0,1.0,0.0,0.0,0.0
綠蛆,0.0,0.0,1.0,0.0,0.0,0.0
藍教,0.0,0.0,1.0,0.0,0.0,0.0
白藍教,0.0,0.0,1.0,0.0,0.0,0.0
pen1s,1.0,0.0,0.0,0.0,0.0,0.0
penis,1.0,0.0,0.0,0.0,0.0,0.0
+賴,0.0,0.0,0.0,0.0,0.0,1.0
+瀨,0.0,0.0,0.0,0.0,0.0,1.0
加賴,0.0,0.0,0.0,0.0,0.0,1.0
爆精,1.0,0.0,0.0,0.0,0.0,0.0
爆幹,1.0,0.0,0.0,0.0,0.0,0.0
姦人,1.0,0.0,0.0,0.0,0.0,0.0
姦淫,1.0,0.0,0.0,0.0,0.0,0.0
通姦,1.0,0.0,0.0,0.0,0.0,0.0
開查某,1.0,0.0,0.0,0.0,0.0,0.0
雞姦,1.0,0.0,0.0,0.0,0.0,0.0
行房,1.0,0.0,0.0,0.0,0.0,0.0
打炮,1.0,0.0,0.0,0.0,0.0,0.0
拍炮,1.0,0.0,0.0,0.0,0.0,0.0
使尻川,1.0,0.0,0.0,0.0,0.0,0.0
性愛,1.0,0.0,0.0,0.0,0.0,0.0
相姦,1.0,0.0,0.0,0.0,0.0,0.0
做愛,1.0,0.0,0.0,0.0,0.0,0.0
造愛,1.0,0.0,0.0,0.0,0.0,0.0
敦倫,1.0,0.0,0.0,0.0,0.0,0.0
搗醬缸,1.0,0.0,0.0,0.0,0.0,0.0
疊活,1.0,0.0,0.0,0.0,0.0,0.0
那事兒,1.0,0.0,0.0,0.0,0.0,0.0
肏,1.0,0.0,0.0,0.0,0.0,0.0
那檔事,1.0,0.0,0.0,0.0,0.0,0.0
交配,1.0,0.0,0.0,0.0,0.0,0.0
起膩,1.0,0.0,0.0,0.0,0.0,0.0
打膩,1.0,0.0,0.0,0.0,0.0,0.0
交尾,1.0,0.0,0.0,0.0,0.0,0.0
相揹,1.0,0.0,0.0,0.0,0.0,0.0
殺害,0.0,0.0,0.0,1.0,0.0,0.0
习近平,0.0,0.0,1.0,0.0,0.0,0.0
平近习,0.0,0.0,1.0,0.0,0.0,0.0
xjp,0.0,0.0,1.0,0.0,0.0,0.0
习太子,0.0,0.0,1.0,0.0,0.0,0.0
习明泽,0.0,0.0,1.0,0.0,0.0,0.0
老习,0.0,0.0,1.0,0.0,0.0,0.0
温家宝,0.0,0.0,1.0,0.0,0.0,0.0
温加宝,0.0,0.0,1.0,0.0,0.0,0.0
温x,0.0,0.0,1.0,0.0,0.0,0.0
温jia宝,0.0,0.0,1.0,0.0,0.0,0.0
温宝宝,0.0,0.0,1.0,0.0,0.0,0.0
温加饱,0.0,0.0,1.0,0.0,0.0,0.0
温加保,0.0,0.0,1.0,0.0,0.0,0.0
张培莉,0.0,0.0,1.0,0.0,0.0,0.0
温云松,0.0,0.0,1.0,0.0,0.0,0.0
温如春,0.0,0.0,1.0,0.0,0.0,0.0
温jb,0.0,0.0,1.0,0.0,0.0,0.0
胡温,0.0,0.0,1.0,0.0,0.0,0.0
胡x,0.0,0.0,1.0,0.0,0.0,0.0
胡jt,0.0,0.0,1.0,0.0,0.0,0.0
胡boss,0.0,0.0,1.0,0.0,0.0,0.0
胡总,0.0,0.0,1.0,0.0,0.0,0.0
胡王八,0.0,0.0,1.0,0.0,0.0,0.0
hujintao,0.0,0.0,1.0,0.0,0.0,0.0
胡jintao,0.0,0.0,1.0,0.0,0.0,0.0
胡j涛,0.0,0.0,1.0,0.0,0.0,0.0
胡惊涛,0.0,0.0,1.0,0.0,0.0,0.0
胡景涛,0.0,0.0,1.0,0.0,0.0,0.0
胡紧掏,0.0,0.0,1.0,0.0,0.0,0.0
湖紧掏,0.0,0.0,1.0,0.0,0.0,0.0
胡紧套,0.0,0.0,1.0,0.0,0.0,0.0
锦涛,0.0,0.0,1.0,0.0,0.0,0.0
hjt,0.0,0.0,1.0,0.0,0.0,0.0
胡派,0.0,0.0,1.0,0.0,0.0,0.0
胡主席,0.0,0.0,1.0,0.0,0.0,0.0
刘永清,0.0,0.0,1.0,0.0,0.0,0.0
胡海峰,0.0,0.0,1.0,0.0,0.0,0.0
胡海清,0.0,0.0,1.0,0.0,0.0,0.0
江泽民,0.0,0.0,1.0,0.0,0.0,0.0
民泽江,0.0,0.0,1.0,0.0,0.0,0.0
江胡,0.0,0.0,1.0,0.0,0.0,0.0
江哥,0.0,0.0,1.0,0.0,0.0,0.0
江主席,0.0,0.0,1.0,0.0,0.0,0.0
江书记,0.0,0.0,1.0,0.0,0.0,0.0
江浙闽,0.0,0.0,1.0,0.0,0.0,0.0
江沢民,0.0,0.0,1.0,0.0,0.0,0.0
江浙民,0.0,0.0,1.0,0.0,0.0,0.0
择民,0.0,0.0,1.0,0.0,0.0,0.0
则民,0.0,0.0,1.0,0.0,0.0,0.0
茳泽民,0.0,0.0,1.0,0.0,0.0,0.0
zemin,0.0,0.0,1.0,0.0,0.0,0.0
ze民,0.0,0.0,1.0,0.0,0.0,0.0
老江,0.0,0.0,1.0,0.0,0.0,0.0
老j,0.0,0.0,1.0,0.0,0.0,0.0
江core,0.0,0.0,1.0,0.0,0.0,0.0
江x,0.0,0.0,1.0,0.0,0.0,0.0
江派,0.0,0.0,1.0,0.0,0.0,0.0
江zm,0.0,0.0,1.0,0.0,0.0,0.0
jzm,0.0,0.0,1.0,0.0,0.0,0.0
江戏子,0.0,0.0,1.0,0.0,0.0,0.0
江蛤蟆,0.0,0.0,1.0,0.0,0.0,0.0
江某某,0.0,0.0,1.0,0.0,0.0,0.0
江贼,0.0,0.0,1.0,0.0,0.0,0.0
江猪,0.0,0.0,1.0,0.0,0.0,0.0
江氏集团,0.0,0.0,1.0,0.0,0.0,0.0
江绵恒,0.0,0.0,1.0,0.0,0.0,0.0
江绵康,0.0,0.0,1.0,0.0,0.0,0.0
王冶坪,0.0,0.0,1.0,0.0,0.0,0.0
江泽慧,0.0,0.0,1.0,0.0,0.0,0.0
邓小平,0.0,0.0,1.0,0.0,0.0,0.0
平小邓,0.0,0.0,1.0,0.0,0.0,0.0
xiao平,0.0,0.0,1.0,0.0,0.0,0.0
邓xp,0.0,0.0,1.0,0.0,0.0,0.0
邓晓平,0.0,0.0,1.0,0.0,0.0,0.0
邓朴方,0.0,0.0,1.0,0.0,0.0,0.0
邓榕,0.0,0.0,1.0,0.0,0.0,0.0
邓质方,0.0,0.0,1.0,0.0,0.0,0.0
毛泽东,0.0,0.0,1.0,0.0,0.0,0.0
猫泽东,0.0,0.0,1.0,0.0,0.0,0.0
猫则东,0.0,0.0,1.0,0.0,0.0,0.0
猫贼洞,0.0,0.0,1.0,0.0,0.0,0.0
毛zd,0.0,0.0,1.0,0.0,0.0,0.0
毛zx,0.0,0.0,1.0,0.0,0.0,0.0
z东,0.0,0.0,1.0,0.0,0.0,0.0
ze东,0.0,0.0,1.0,0.0,0.0,0.0
泽d,0.0,0.0,1.0,0.0,0.0,0.0
zedong,0.0,0.0,1.0,0.0,0.0,0.0
毛太祖,0.0,0.0,1.0,0.0,0.0,0.0
毛相,0.0,0.0,1.0,0.0,0.0,0.0
主席画像,0.0,0.0,1.0,0.0,0.0,0.0
改革历程,0.0,0.0,1.0,0.0,0.0,0.0
朱镕基,0.0,0.0,1.0,0.0,0.0,0.0
朱容基,0.0,0.0,1.0,0.0,0.0,0.0
朱镕鸡,0.0,0.0,1.0,0.0,0.0,0.0
朱容鸡,0.0,0.0,1.0,0.0,0.0,0.0
朱云来,0.0,0.0,1.0,0.0,0.0,0.0
李鹏,0.0,0.0,1.0,0.0,0.0,0.0
李peng,0.0,0.0,1.0,0.0,0.0,0.0
里鹏,0.0,0.0,1.0,0.0,0.0,0.0
李月月鸟,0.0,0.0,1.0,0.0,0.0,0.0
李小鹏,0.0,0.0,1.0,0.0,0.0,0.0
李小琳,0.0,0.0,1.0,0.0,0.0,0.0
华主席,0.0,0.0,1.0,0.0,0.0,0.0
华国,0.0,0.0,1.0,0.0,0.0,0.0
国锋,0.0,0.0,1.0,0.0,0.0,0.0
国峰,0.0,0.0,1.0,0.0,0.0,0.0
锋同志,0.0,0.0,1.0,0.0,0.0,0.0
白春礼,0.0,0.0,1.0,0.0,0.0,0.0
薄熙来,0.0,0.0,1.0,0.0,0.0,0.0
薄一波,0.0,0.0,1.0,0.0,0.0,0.0
蔡赴朝,0.0,0.0,1.0,0.0,0.0,0.0
蔡武,0.0,0.0,1.0,0.0,0.0,0.0
曹刚川,0.0,0.0,1.0,0.0,0.0,0.0
常万全,0.0,0.0,1.0,0.0,0.0,0.0
陈炳德,0.0,0.0,1.0,0.0,0.0,0.0
陈德铭,0.0,0.0,1.0,0.0,0.0,0.0
陈建国,0.0,0.0,1.0,0.0,0.0,0.0
陈良宇,0.0,0.0,1.0,0.0,0.0,0.0
陈绍基,0.0,0.0,1.0,0.0,0.0,0.0
陈同海,0.0,0.0,1.0,0.0,0.0,0.0
陈至立,0.0,0.0,1.0,0.0,0.0,0.0
戴秉国,0.0,0.0,1.0,0.0,0.0,0.0
丁一平,0.0,0.0,1.0,0.0,0.0,0.0
董建华,0.0,0.0,1.0,0.0,0.0,0.0
杜德印,0.0,0.0,1.0,0.0,0.0,0.0
杜世成,0.0,0.0,1.0,0.0,0.0,0.0
傅锐,0.0,0.0,1.0,0.0,0.0,0.0
郭伯雄,0.0,0.0,1.0,0.0,0.0,0.0
郭金龙,0.0,0.0,1.0,0.0,0.0,0.0
贺国强,0.0,0.0,1.0,0.0,0.0,0.0
胡春华,0.0,0.0,1.0,0.0,0.0,0.0
耀邦,0.0,0.0,1.0,0.0,0.0,0.0
华建敏,0.0,0.0,1.0,0.0,0.0,0.0
黄华华,0.0,0.0,1.0,0.0,0.0,0.0
黄丽满,0.0,0.0,1.0,0.0,0.0,0.0
黄兴国,0.0,0.0,1.0,0.0,0.0,0.0
回良玉,0.0,0.0,1.0,0.0,0.0,0.0
贾庆林,0.0,0.0,1.0,0.0,0.0,0.0
贾廷安,0.0,0.0,1.0,0.0,0.0,0.0
靖志远,0.0,0.0,1.0,0.0,0.0,0.0
李长春,0.0,0.0,1.0,0.0,0.0,0.0
李春城,0.0,0.0,1.0,0.0,0.0,0.0
李建国,0.0,0.0,1.0,0.0,0.0,0.0
李克强,0.0,0.0,1.0,0.0,0.0,0.0
李岚清,0.0,0.0,1.0,0.0,0.0,0.0
李沛瑶,0.0,0.0,1.0,0.0,0.0,0.0
李荣融,0.0,0.0,1.0,0.0,0.0,0.0
李瑞环,0.0,0.0,1.0,0.0,0.0,0.0
李铁映,0.0,0.0,1.0,0.0,0.0,0.0
李先念,0.0,0.0,1.0,0.0,0.0,0.0
李学举,0.0,0.0,1.0,0.0,0.0,0.0
李源潮,0.0,0.0,1.0,0.0,0.0,0.0
栗智,0.0,0.0,1.0,0.0,0.0,0.0
梁光烈,0.0,0.0,1.0,0.0,0.0,0.0
廖锡龙,0.0,0.0,1.0,0.0,0.0,0.0
林树森,0.0,0.0,1.0,0.0,0.0,0.0
林炎志,0.0,0.0,1.0,0.0,0.0,0.0
林左鸣,0.0,0.0,1.0,0.0,0.0,0.0
令计划,0.0,0.0,1.0,0.0,0.0,0.0
柳斌杰,0.0,0.0,1.0,0.0,0.0,0.0
刘奇葆,0.0,0.0,1.0,0.0,0.0,0.0
刘少奇,0.0,0.0,1.0,0.0,0.0,0.0
刘延东,0.0,0.0,1.0,0.0,0.0,0.0
刘云山,0.0,0.0,1.0,0.0,0.0,0.0
刘志军,0.0,0.0,1.0,0.0,0.0,0.0
龙新民,0.0,0.0,1.0,0.0,0.0,0.0
路甬祥,0.0,0.0,1.0,0.0,0.0,0.0
罗箭,0.0,0.0,1.0,0.0,0.0,0.0
吕祖善,0.0,0.0,1.0,0.0,0.0,0.0
马飚,0.0,0.0,1.0,0.0,0.0,0.0
马恺,0.0,0.0,1.0,0.0,0.0,0.0
孟建柱,0.0,0.0,1.0,0.0,0.0,0.0
欧广源,0.0,0.0,1.0,0.0,0.0,0.0
强卫,0.0,0.0,1.0,0.0,0.0,0.0
沈跃跃,0.0,0.0,1.0,0.0,0.0,0.0
宋平顺,0.0,0.0,1.0,0.0,0.0,0.0
粟戎生,0.0,0.0,1.0,0.0,0.0,0.0
苏树林,0.0,0.0,1.0,0.0,0.0,0.0
孙家正,0.0,0.0,1.0,0.0,0.0,0.0
铁凝,0.0,0.0,1.0,0.0,0.0,0.0
屠光绍,0.0,0.0,1.0,0.0,0.0,0.0
王东明,0.0,0.0,1.0,0.0,0.0,0.0
汪东兴,0.0,0.0,1.0,0.0,0.0,0.0
王鸿举,0.0,0.0,1.0,0.0,0.0,0.0
王沪宁,0.0,0.0,1.0,0.0,0.0,0.0
王乐泉,0.0,0.0,1.0,0.0,0.0,0.0
王洛林,0.0,0.0,1.0,0.0,0.0,0.0
王岐山,0.0,0.0,1.0,0.0,0.0,0.0
王胜俊,0.0,0.0,1.0,0.0,0.0,0.0
王太华,0.0,0.0,1.0,0.0,0.0,0.0
王学军,0.0,0.0,1.0,0.0,0.0,0.0
王兆国,0.0,0.0,1.0,0.0,0.0,0.0
王振华,0.0,0.0,1.0,0.0,0.0,0.0
吴邦国,0.0,0.0,1.0,0.0,0.0,0.0
吴定富,0.0,0.0,1.0,0.0,0.0,0.0
吴官正,0.0,0.0,1.0,0.0,0.0,0.0
无官正,0.0,0.0,1.0,0.0,0.0,0.0
吴胜利,0.0,0.0,1.0,0.0,0.0,0.0
吴仪,0.0,0.0,1.0,0.0,0.0,0.0
奚国华,0.0,0.0,1.0,0.0,0.0,0.0
习仲勋,0.0,0.0,1.0,0.0,0.0,0.0
徐才厚,0.0,0.0,1.0,0.0,0.0,0.0
许其亮,0.0,0.0,1.0,0.0,0.0,0.0
徐绍史,0.0,0.0,1.0,0.0,0.0,0.0
杨洁篪,0.0,0.0,1.0,0.0,0.0,0.0
叶剑英,0.0,0.0,1.0,0.0,0.0,0.0
由喜贵,0.0,0.0,1.0,0.0,0.0,0.0
于幼军,0.0,0.0,1.0,0.0,0.0,0.0
俞正声,0.0,0.0,1.0,0.0,0.0,0.0
袁纯清,0.0,0.0,1.0,0.0,0.0,0.0
曾培炎,0.0,0.0,1.0,0.0,0.0,0.0
曾庆红,0.0,0.0,1.0,0.0,0.0,0.0
曾宪梓,0.0,0.0,1.0,0.0,0.0,0.0
曾荫权,0.0,0.0,1.0,0.0,0.0,0.0
张德江,0.0,0.0,1.0,0.0,0.0,0.0
张定发,0.0,0.0,1.0,0.0,0.0,0.0
张高丽,0.0,0.0,1.0,0.0,0.0,0.0
张立昌,0.0,0.0,1.0,0.0,0.0,0.0
张荣坤,0.0,0.0,1.0,0.0,0.0,0.0
张志国,0.0,0.0,1.0,0.0,0.0,0.0
赵洪祝,0.0,0.0,1.0,0.0,0.0,0.0
紫阳,0.0,0.0,1.0,0.0,0.0,0.0
周生贤,0.0,0.0,1.0,0.0,0.0,0.0
周永康,0.0,0.0,1.0,0.0,0.0,0.0
朱海仑,0.0,0.0,1.0,0.0,0.0,0.0
中南海,0.0,0.0,1.0,0.0,0.0,0.0
大陆当局,0.0,0.0,1.0,0.0,0.0,0.0
中国当局,0.0,0.0,1.0,0.0,0.0,0.0
北京当局,0.0,0.0,1.0,0.0,0.0,0.0
共产党,0.0,0.0,1.0,0.0,0.0,0.0
党产共,0.0,0.0,1.0,0.0,0.0,0.0
共贪党,0.0,0.0,1.0,0.0,0.0,0.0
阿共,0.0,0.0,1.0,0.0,0.0,0.0
产党共,0.0,0.0,1.0,0.0,0.0,0.0
公产党,0.0,0.0,1.0,0.0,0.0,0.0
工产党,0.0,0.0,1.0,0.0,0.0,0.0
共c党,0.0,0.0,1.0,0.0,0.0,0.0
共x党,0.0,0.0,1.0,0.0,0.0,0.0
共铲,0.0,0.0,1.0,0.0,0.0,0.0
供产,0.0,0.0,1.0,0.0,0.0,0.0
共惨,0.0,0.0,1.0,0.0,0.0,0.0
供铲党,0.0,0.0,1.0,0.0,0.0,0.0
供铲谠,0.0,0.0,1.0,0.0,0.0,0.0
供铲裆,0.0,0.0,1.0,0.0,0.0,0.0
共残党,0.0,0.0,1.0,0.0,0.0,0.0
共残主义,0.0,0.0,1.0,0.0,0.0,0.0
共产主义的幽灵,0.0,0.0,1.0,0.0,0.0,0.0
拱铲,0.0,0.0,1.0,0.0,0.0,0.0
老共,0.0,0.0,1.0,0.0,0.0,0.0
中共,0.0,0.0,1.0,0.0,0.0,0.0
中珙,0.0,0.0,1.0,0.0,0.0,0.0
中gong,0.0,0.0,1.0,0.0,0.0,0.0
gc党,0.0,0.0,1.0,0.0,0.0,0.0
贡挡,0.0,0.0,1.0,0.0,0.0,0.0
gong党,0.0,0.0,1.0,0.0,0.0,0.0
g产,0.0,0.0,1.0,0.0,0.0,0.0
狗产蛋,0.0,0.0,1.0,0.0,0.0,0.0
共残裆,0.0,0.0,1.0,0.0,0.0,0.0
恶党,0.0,0.0,1.0,0.0,0.0,0.0
邪党,0.0,0.0,1.0,0.0,0.0,0.0
共产专制,0.0,0.0,1.0,0.0,0.0,0.0
共产王朝,0.0,0.0,1.0,0.0,0.0,0.0
裆中央,0.0,0.0,1.0,0.0,0.0,0.0
土共,0.0,0.0,1.0,0.0,0.0,0.0
土g,0.0,0.0,1.0,0.0,0.0,0.0
共狗,0.0,0.0,1.0,0.0,0.0,0.0
g匪,0.0,0.0,1.0,0.0,0.0,0.0
共匪,0.0,0.0,1.0,0.0,0.0,0.0
仇共,0.0,0.0,1.0,0.0,0.0,0.0
政府,0.0,0.0,1.0,0.0,0.0,0.0
症腐,0.0,0.0,1.0,0.0,0.0,0.0
政腐,0.0,0.0,1.0,0.0,0.0,0.0
政付,0.0,0.0,1.0,0.0,0.0,0.0
正府,0.0,0.0,1.0,0.0,0.0,0.0
政俯,0.0,0.0,1.0,0.0,0.0,0.0
政f,0.0,0.0,1.0,0.0,0.0,0.0
zhengfu,0.0,0.0,1.0,0.0,0.0,0.0
政zhi,0.0,0.0,1.0,0.0,0.0,0.0
挡中央,0.0,0.0,1.0,0.0,0.0,0.0
档中央,0.0,0.0,1.0,0.0,0.0,0.0
中央领导,0.0,0.0,1.0,0.0,0.0,0.0
中国zf,0.0,0.0,1.0,0.0,0.0,0.0
中央zf,0.0,0.0,1.0,0.0,0.0,0.0
国wu院,0.0,0.0,1.0,0.0,0.0,0.0
中华帝国,0.0,0.0,1.0,0.0,0.0,0.0
gong和,0.0,0.0,1.0,0.0,0.0,0.0
大陆官方,0.0,0.0,1.0,0.0,0.0,0.0
北京政权,0.0,0.0,1.0,0.0,0.0,0.0
胡锦涛,0.0,0.0,1.0,0.0,0.0,0.0
贺子珍,0.0,0.0,1.0,0.0,0.0,0.0
李德生,0.0,0.0,1.0,0.0,0.0,0.0
姚依林,0.0,0.0,1.0,0.0,0.0,0.0
李干成,0.0,0.0,1.0,0.0,0.0,0.0
黄镇,0.0,0.0,1.0,0.0,0.0,0.0
刘瑞龙,0.0,0.0,1.0,0.0,0.0,0.0
黄敬,0.0,0.0,1.0,0.0,0.0,0.0
薄熙,0.0,0.0,1.0,0.0,0.0,0.0
周小川,0.0,0.0,1.0,0.0,0.0,0.0
周建南,0.0,0.0,1.0,0.0,0.0,0.0
徐明,0.0,0.0,1.0,0.0,0.0,0.0
法轮功,0.0,0.0,1.0,0.0,0.0,0.0
李洪志,0.0,0.0,1.0,0.0,0.0,0.0
新疆骚乱,0.0,0.0,1.0,0.0,0.0,0.0
獨立,0.0,0.0,1.0,0.0,0.0,0.0
達賴,0.0,0.0,1.0,0.0,0.0,0.0
台灣,0.0,0.0,1.0,0.0,0.0,0.0
